Cycle;FreqIndex;Omega;Iterations;Error
0;2;12.287118;25;8.677154983161017e-5
0;2;10.2392645;22;9.621716162655503e-5
0;2;12.287118;23;8.250349492300302e-5
0;2;10.2392645;25;7.232429925352335e-5
0;2;12.287118;25;8.12255748314783e-5
0;2;10.2392645;29;9.265987318940461e-5
0;2;10.2392645;25;7.497518527088687e-5
0;2;12.287118;29;9.793772187549621e-5
0;2;12.287118;25;9.145883086603135e-5
0;2;10.2392645;29;7.035104499664158e-5
0;2;10.2392645;25;7.21151809557341e-5
0;2;12.287118;29;6.994346040301025e-5
0;2;12.287118;25;8.153543603839353e-5
0;2;10.2392645;29;7.320633449126035e-5
0;2;10.2392645;25;7.463625661330298e-5
0;2;12.287118;29;8.512550994055346e-5
0;2;12.287118;25;8.762127254158258e-5
0;2;10.2392645;28;9.54956776695326e-5
0;2;10.2392645;25;7.73182327975519e-5
0;2;12.287118;29;7.10793974576518e-5
0;2;12.287118;25;8.785886166151613e-5
0;2;10.2392645;29;7.34752684365958e-5
0;2;10.2392645;25;7.69403632148169e-5
0;2;12.287118;29;7.429586548823863e-5
0;2;12.287118;25;9.127180965151638e-5
0;2;10.2392645;28;8.035210339585319e-5
0;2;10.2392645;25;7.864504004828632e-5
0;2;12.287118;28;8.686265209689736e-5
0;2;12.287118;25;8.120977145154029e-5
0;2;10.2392645;29;8.415745105594397e-5
0;2;10.2392645;25;7.683820876991376e-5
0;2;12.287118;29;9.429862984688953e-5
0;2;12.287118;25;8.761153731029481e-5
0;2;10.2392645;23;7.925847603473812e-5
0;2;12.287118;23;8.793636516202241e-5
0;2;10.2392645;25;9.374051296617836e-5
0;2;12.287118;25;9.431126818526536e-5
0;2;10.2392645;30;8.572477236157283e-5
0;2;10.2392645;26;7.009231194388121e-5
0;2;12.287118;30;7.822546467650682e-5
0;2;12.287118;25;9.684188262326643e-5
0;2;10.2392645;29;9.494279947830364e-5
0;2;10.2392645;25;9.529246744932607e-5
0;2;12.287118;30;7.622605335200205e-5
0;2;12.287118;25;8.762098877923563e-5
0;2;10.2392645;30;7.747054769424722e-5
0;2;10.2392645;25;9.793497883947566e-5
0;2;12.287118;29;8.661106403451413e-5
0;2;12.287118;25;9.366340236738324e-5
0;2;10.2392645;29;9.987601515604183e-5
0;2;10.2392645;26;7.498413469875231e-5
0;2;12.287118;29;9.806705202208832e-5
0;2;12.287118;26;7.150519377319142e-5
0;2;10.2392645;29;8.613021782366559e-5
0;2;10.2392645;25;9.434084495296702e-5
0;2;12.287118;29;8.303124195663258e-5
0;2;12.287118;26;7.282714068423957e-5
0;2;10.2392645;29;7.86366144893691e-5
0;2;10.2392645;25;9.588707325747237e-5
0;2;12.287118;29;7.996014028321952e-5
0;2;12.287118;26;6.620136991841719e-5
0;2;10.2392645;29;9.56525036599487e-5
0;2;10.2392645;25;9.71635672613047e-5
0;2;12.287118;29;8.898725354811177e-5
0;2;12.287118;25;9.16675926418975e-5
0;2;10.2392645;23;7.669869955861941e-5
0;2;12.287118;23;8.488351159030572e-5
0;2;10.2392645;25;8.900750981410965e-5
0;2;12.287118;25;8.713387069292367e-5
0;2;10.2392645;30;7.654580986127257e-5
0;2;10.2392645;26;6.893355748616159e-5
0;2;12.287118;30;7.074954191921279e-5
0;2;12.287118;25;8.995272219181061e-5
0;2;10.2392645;29;8.33353988127783e-5
0;2;10.2392645;25;9.701475937617943e-5
0;2;12.287118;29;8.923082350520417e-5
0;2;12.287118;25;7.872043352108449e-5
0;2;10.2392645;29;9.326582949142903e-5
0;2;10.2392645;25;7.8619021223858e-5
0;2;12.287118;29;8.729271939955652e-5
0;2;12.287118;25;8.827771671349183e-5
0;2;10.2392645;29;9.127260273089632e-5
0;2;10.2392645;25;9.43575578276068e-5
0;2;12.287118;29;7.787853974150494e-5
0;2;12.287118;25;9.803890134207904e-5
0;2;10.2392645;30;6.446283805416897e-5
0;2;10.2392645;26;7.017249299678952e-5
0;2;12.287118;29;8.651860116515309e-5
0;2;12.287118;25;9.359129762742668e-5
0;2;10.2392645;29;8.365864050574601e-5
0;2;10.2392645;25;9.484985639574006e-5
0;2;12.287118;29;7.263748557306826e-5
0;2;12.287118;25;8.402216190006584e-5
0;2;10.2392645;30;7.091285806382075e-5
0;2;10.2392645;25;9.9004122603219e-5
0;2;12.287118;29;8.528146281605586e-5
0;2;12.287118;25;9.521185711491853e-5
0;2;10.2392645;23;9.948791557690129e-5
0;2;12.287118;24;7.808474765624851e-5
0;2;10.2392645;26;8.327832620125264e-5
0;2;12.287118;26;8.39525309856981e-5
0;2;10.2392645;30;9.213486919179559e-5
0;2;10.2392645;26;8.735168376006186e-5
0;2;12.287118;32;6.968426168896258e-5
0;2;12.287118;26;8.341934153577313e-5
0;2;10.2392645;32;7.444158109137788e-5
0;2;10.2392645;26;9.48645974858664e-5
0;2;12.287118;32;6.963967462070286e-5
0;2;12.287118;26;8.881271787686273e-5
0;2;10.2392645;30;9.553955169394612e-5
0;2;10.2392645;26;8.914760110201314e-5
0;2;12.287118;30;7.323556928895414e-5
0;2;12.287118;26;7.131390884751454e-5
0;2;10.2392645;30;8.123520092340186e-5
0;2;10.2392645;26;8.107868052320555e-5
0;2;12.287118;30;8.057605737121776e-5
0;2;12.287118;27;6.977755401749164e-5
0;2;10.2392645;30;8.442634862149134e-5
0;2;10.2392645;26;9.509509982308373e-5
0;2;12.287118;30;8.456233626930043e-5
0;2;12.287118;26;9.047044295584783e-5
0;2;10.2392645;30;6.995174044277519e-5
0;2;10.2392645;26;8.969599730335176e-5
0;2;12.287118;30;6.654855678789318e-5
0;2;12.287118;26;8.254146814579144e-5
0;2;10.2392645;32;6.73711983836256e-5
0;2;10.2392645;26;9.051748202182353e-5
0;2;12.287118;30;9.946176578523591e-5
0;2;12.287118;26;8.057837112573907e-5
0;2;10.2392645;23;9.751174366101623e-5
0;2;12.287118;24;7.119326619431376e-5
0;2;10.2392645;26;8.598305430496112e-5
0;2;12.287118;26;7.648671453353018e-5
0;2;10.2392645;32;7.197081868071109e-5
0;2;10.2392645;26;8.993008668767288e-5
0;2;12.287118;30;9.519087325315922e-5
0;2;12.287118;26;7.797240687068552e-5
0;2;10.2392645;30;8.389892900595441e-5
0;2;10.2392645;26;8.95989069249481e-5
0;2;12.287118;30;8.497003727825359e-5
0;2;12.287118;26;6.78172436892055e-5
0;2;10.2392645;30;8.659602463012561e-5
0;2;10.2392645;26;7.47151643736288e-5
0;2;12.287118;30;6.977311568334699e-5
0;2;12.287118;26;7.989830919541419e-5
0;2;10.2392645;30;8.89295624801889e-5
0;2;10.2392645;26;9.06522836885415e-5
0;2;12.287118;30;7.3217750468757e-5
0;2;12.287118;26;8.208888175431639e-5
0;2;10.2392645;30;8.966533641796559e-5
0;2;10.2392645;26;8.209137013182044e-5
0;2;12.287118;30;7.585869752801955e-5
0;2;12.287118;26;7.540763181168586e-5
0;2;10.2392645;30;7.237409590743482e-5
0;2;10.2392645;26;7.851118425605819e-5
0;2;12.287118;29;9.919481090037152e-5
0;2;12.287118;26;7.287369953701273e-5
0;2;10.2392645;30;7.108174759196118e-5
0;2;10.2392645;26;9.246967238141224e-5
0;2;12.287118;29;9.305885032517835e-5
0;2;12.287118;26;8.11362624517642e-5
0;2;10.2392645;24;8.982101280707866e-5
0;2;12.287118;24;9.85550504992716e-5
0;2;10.2392645;27;7.916655158624053e-5
0;2;12.287118;27;8.082993736024946e-5
0;2;10.2392645;33;8.00622656242922e-5
0;2;10.2392645;27;7.829113019397482e-5
0;2;12.287118;33;7.606449071317911e-5
0;2;12.287118;27;7.654046203242615e-5
0;2;10.2392645;32;8.725080988369882e-5
0;2;10.2392645;27;7.731481309747323e-5
0;2;12.287118;32;9.039422002388164e-5
0;2;12.287118;27;8.014879858819768e-5
0;2;10.2392645;32;7.827486115274951e-5
0;2;10.2392645;27;7.788538641761988e-5
0;2;12.287118;32;7.014940638327971e-5
0;2;12.287118;26;9.313375630881637e-5
0;2;10.2392645;33;7.33056222088635e-5
0;2;10.2392645;27;7.861878839321434e-5
0;2;12.287118;32;9.635618334868923e-5
0;2;12.287118;27;7.951652514748275e-5
0;2;10.2392645;32;7.116167398635298e-5
0;2;10.2392645;27;7.951728912303224e-5
0;2;12.287118;32;7.717703556409106e-5
0;2;12.287118;27;8.45729882712476e-5
0;2;10.2392645;30;8.609744691057131e-5
0;2;10.2392645;27;7.685071614105254e-5
0;2;12.287118;30;8.95719276741147e-5
0;2;12.287118;26;9.701601811684668e-5
0;2;10.2392645;32;8.09120901976712e-5
0;2;10.2392645;27;7.692477811360732e-5
0;2;12.287118;32;7.852941052988172e-5
0;2;12.287118;27;7.808170630596578e-5
0;2;10.2392645;24;8.776776667218655e-5
0;2;12.287118;24;9.515557030681521e-5
0;3;10.2392645;24;7.864014332881197e-5
0;3;10.2392645;27;7.181306864367798e-5
0;3;12.287118;23;6.970077811274678e-5
0;3;12.287118;25;8.501486445311457e-5
0;3;14.33497;24;8.992324001155794e-5
0;3;14.33497;27;7.69386169849895e-5
0;3;10.2392645;32;8.218144648708403e-5
0;3;10.2392645;27;6.917876453371719e-5
0;3;12.287118;29;7.604384154547006e-5
0;3;12.287118;25;7.537612691521645e-5
0;3;14.33497;32;7.786088099237531e-5
0;3;14.33497;27;7.586798892589286e-5
0;3;10.2392645;32;6.962558109080419e-5
0;3;10.2392645;26;9.661859076004475e-5
0;3;12.287118;29;7.136691419873387e-5
0;3;12.287118;24;9.015843534143642e-5
0;3;14.33497;32;8.426635758951306e-5
0;3;14.33497;26;9.762409899849445e-5
0;3;10.2392645;30;9.180732013192028e-5
0;3;10.2392645;26;9.825784945860505e-5
0;3;12.287118;28;8.381185034522787e-5
0;3;12.287118;24;9.943794430000708e-5
0;3;14.33497;32;6.86399289406836e-5
0;3;14.33497;26;9.632825822336599e-5
0;3;10.2392645;30;8.025973511394113e-5
0;3;10.2392645;27;7.037482282612473e-5
0;3;12.287118;28;7.822232146281749e-5
0;3;12.287118;24;9.905005572363734e-5
0;3;14.33497;30;9.410989150637761e-5
0;3;14.33497;27;6.816111999796703e-5
0;3;10.2392645;29;9.91302149486728e-5
0;3;10.2392645;27;6.860637222416699e-5
0;3;12.287118;28;6.981666228966787e-5
0;3;12.287118;24;8.834899927023798e-5
0;3;14.33497;30;8.246164361480623e-5
0;3;14.33497;27;7.640789408469573e-5
0;3;10.2392645;32;7.938407361507416e-5
0;3;10.2392645;27;7.3348666774109e-5
0;3;12.287118;29;7.619008101755753e-5
0;3;12.287118;25;8.028088632272556e-5
0;3;14.33497;32;8.057471859501675e-5
0;3;14.33497;27;8.175095717888325e-5
0;3;10.2392645;29;9.229458373738453e-5
0;3;10.2392645;26;9.771643817657605e-5
0;3;12.287118;27;9.937222057487816e-5
0;3;12.287118;24;8.771212742431089e-5
0;3;14.33497;30;8.491588960168883e-5
0;3;14.33497;27;7.131087477318943e-5
0;3;10.2392645;24;7.533714961027727e-5
0;3;12.287118;22;9.90240732789971e-5
0;3;14.33497;24;8.951689960667863e-5
0;3;10.2392645;26;9.14910197025165e-5
0;3;12.287118;25;8.321365748997778e-5
0;3;14.33497;27;7.585622370243073e-5
0;3;10.2392645;32;7.591794565087184e-5
0;3;10.2392645;26;8.99379956535995e-5
0;3;12.287118;29;7.566426211269572e-5
0;3;12.287118;25;7.655614899704233e-5
0;3;14.33497;32;8.697211887920275e-5
0;3;14.33497;27;7.753910904284567e-5
0;3;10.2392645;30;7.64050564612262e-5
0;3;10.2392645;26;9.202497312799096e-5
0;3;12.287118;28;7.470940181519836e-5
0;3;12.287118;24;9.806351590668783e-5
0;3;14.33497;30;9.445370233152062e-5
0;3;14.33497;27;7.439845649059862e-5
0;3;10.2392645;30;9.328169835498556e-5
0;3;10.2392645;26;9.037357085617259e-5
0;3;12.287118;29;6.765243597328663e-5
0;3;12.287118;24;9.951327228918672e-5
0;3;14.33497;32;7.065232057357207e-5
0;3;14.33497;27;7.264431769726798e-5
0;3;10.2392645;32;7.440555782523006e-5
0;3;10.2392645;27;7.320171425817534e-5
0;3;12.287118;28;8.384032116737217e-5
0;3;12.287118;24;8.847080607665703e-5
0;3;14.33497;30;9.969099482987076e-5
0;3;14.33497;26;8.674992568558082e-5
0;3;10.2392645;30;9.207140828948468e-5
0;3;10.2392645;26;9.696694905869663e-5
0;3;12.287118;28;9.327228326583281e-5
0;3;12.287118;25;6.991990085225552e-5
0;3;14.33497;32;6.833477527834475e-5
0;3;14.33497;27;7.03990226611495e-5
0;3;10.2392645;30;7.817552977940068e-5
0;3;10.2392645;27;6.69746077619493e-5
0;3;12.287118;28;6.833839870523661e-5
0;3;12.287118;24;9.694435721030459e-5
0;3;14.33497;30;7.805147470207885e-5
0;3;14.33497;26;9.882706945063546e-5
0;3;10.2392645;30;8.659804734634236e-5
0;3;10.2392645;26;9.47236258070916e-5
0;3;12.287118;28;9.231641888618469e-5
0;3;12.287118;25;7.692541112191975e-5
0;3;14.33497;32;7.645582081750035e-5
0;3;14.33497;27;8.025170973269269e-5
0;3;10.2392645;23;9.666771802585572e-5
0;3;12.287118;22;8.686408546054736e-5
0;3;14.33497;24;8.904922287911177e-5
0;3;10.2392645;26;8.45728354761377e-5
0;3;12.287118;25;7.3053794039879e-5
0;3;14.33497;27;7.584478589706123e-5
0;3;10.2392645;32;6.885165203129873e-5
0;3;10.2392645;26;9.659038187237456e-5
0;3;12.287118;29;6.718171061947942e-5
0;3;12.287118;24;9.572760609444231e-5
0;3;14.33497;32;8.240829629357904e-5
0;3;14.33497;27;7.024675869615749e-5
0;3;10.2392645;30;7.518904749304056e-5
0;3;10.2392645;26;9.753341146279126e-5
0;3;12.287118;28;7.690556958550587e-5
0;3;12.287118;24;8.203730976674706e-5
0;3;14.33497;30;8.828215504763648e-5
0;3;14.33497;27;7.115292100934312e-5
0;3;10.2392645;30;7.210709736682475e-5
0;3;10.2392645;26;9.303812839789316e-5
0;3;12.287118;28;7.344665937125683e-5
0;3;12.287118;24;8.172680099960417e-5
0;3;14.33497;30;9.92729765130207e-5
0;3;14.33497;27;6.898379797348753e-5
0;3;10.2392645;30;7.59174072300084e-5
0;3;10.2392645;26;8.623708708910272e-5
0;3;12.287118;28;6.70527879265137e-5
0;3;12.287118;24;8.75335099408403e-5
0;3;14.33497;30;8.514793444192037e-5
0;3;14.33497;26;9.917958232108504e-5
0;3;10.2392645;30;8.701111073605716e-5
0;3;10.2392645;26;8.81618689163588e-5
0;3;12.287118;28;8.702409104444087e-5
0;3;12.287118;24;9.310730820288882e-5
0;3;14.33497;32;7.146812276914716e-5
0;3;14.33497;27;7.424833893310279e-5
0;3;10.2392645;29;9.00498271221295e-5
0;3;10.2392645;26;9.626877726987004e-5
0;3;12.287118;27;8.66427508299239e-5
0;3;12.287118;24;8.597731357440352e-5
0;3;14.33497;30;7.291732617886737e-5
0;3;14.33497;27;7.41033218218945e-5
0;3;10.2392645;30;9.624493395676836e-5
0;3;10.2392645;26;9.347683953819796e-5
0;3;12.287118;28;9.181908535538241e-5
0;3;12.287118;24;9.789747855393216e-5
0;3;14.33497;32;6.978491728659719e-5
0;3;14.33497;27;7.346353231696412e-5
0;3;10.2392645;24;8.538634574506432e-5
0;3;12.287118;23;7.773527613608167e-5
0;3;14.33497;25;8.178490679711103e-5
0;3;10.2392645;27;7.33949855202809e-5
0;3;12.287118;25;9.481860615778714e-5
0;3;14.33497;27;8.495547081110999e-5
0;3;10.2392645;32;8.562142465962097e-5
0;3;10.2392645;27;7.943435775814578e-5
0;3;12.287118;29;8.25633032945916e-5
0;3;12.287118;25;8.406449342146516e-5
0;3;14.33497;33;7.683536387048662e-5
0;3;14.33497;27;9.227586997440085e-5
0;3;10.2392645;32;7.071506843203679e-5
0;3;10.2392645;27;8.211462409235537e-5
0;3;12.287118;28;9.128532110480592e-5
0;3;12.287118;25;7.667807949474081e-5
0;3;14.33497;32;7.407498924294487e-5
0;3;14.33497;27;8.020987297641113e-5
0;3;10.2392645;32;9.075872367247939e-5
0;3;10.2392645;27;8.266154327429831e-5
0;3;12.287118;29;6.883144669700414e-5
0;3;12.287118;25;7.609368913108483e-5
0;3;14.33497;32;8.327313844347373e-5
0;3;14.33497;27;7.705174357397482e-5
0;3;10.2392645;30;9.890448563965037e-5
0;3;10.2392645;27;6.705600389977917e-5
0;3;12.287118;29;7.737669511698186e-5
0;3;12.287118;25;7.898737385403365e-5
0;3;14.33497;32;9.681616211310029e-5
0;3;14.33497;27;7.46986988815479e-5
0;3;10.2392645;30;9.359149407828227e-5
0;3;10.2392645;27;7.649578037671745e-5
0;3;12.287118;28;9.314995986642316e-5
0;3;12.287118;25;7.79449546826072e-5
0;3;14.33497;32;7.927575643407181e-5
0;3;14.33497;27;7.642504351679236e-5
0;3;10.2392645;30;7.892698340583593e-5
0;3;10.2392645;26;9.22251128940843e-5
0;3;12.287118;28;8.2016245869454e-5
0;3;12.287118;25;7.587703294120729e-5
0;3;14.33497;32;7.685196760576218e-5
0;3;14.33497;27;8.143412560457364e-5
0;3;10.2392645;30;9.71721819951199e-5
0;3;10.2392645;27;7.423037459375337e-5
0;3;12.287118;29;7.365045166807249e-5
0;3;12.287118;25;8.700865873834118e-5
0;3;14.33497;32;9.422931907465681e-5
0;3;14.33497;27;9.967384539777413e-5
0;3;10.2392645;24;7.873815775383264e-5
0;3;12.287118;23;6.99601587257348e-5
0;3;14.33497;25;7.254465890582651e-5
0;3;10.2392645;26;9.506252536084503e-5
0;3;12.287118;25;8.805689867585897e-5
0;3;14.33497;27;8.717432501725852e-5
0;3;10.2392645;32;8.150109351845458e-5
0;3;10.2392645;27;7.425899093504995e-5
0;3;12.287118;29;7.62043273425661e-5
0;3;12.287118;25;7.670107152080163e-5
0;3;14.33497;32;9.622690413380042e-5
0;3;14.33497;27;7.744636241113767e-5
0;3;10.2392645;30;7.254551746882498e-5
0;3;10.2392645;27;6.841483991593122e-5
0;3;12.287118;28;8.31584693514742e-5
0;3;12.287118;25;6.99544616509229e-5
0;3;14.33497;32;6.884915637783706e-5
0;3;14.33497;27;7.995041232788935e-5
0;3;10.2392645;30;7.849838584661484e-5
0;3;10.2392645;27;7.455200102413073e-5
0;3;12.287118;28;8.624693873571232e-5
0;3;12.287118;25;7.592775364173576e-5
0;3;14.33497;32;6.922564352862537e-5
0;3;14.33497;27;7.907328836154193e-5
0;3;10.2392645;30;8.442912803729996e-5
0;3;10.2392645;26;9.321470133727416e-5
0;3;12.287118;29;6.918641156516969e-5
0;3;12.287118;24;9.884133032755926e-5
0;3;14.33497;32;8.760055061429739e-5
0;3;14.33497;27;6.89448497723788e-5
0;3;10.2392645;32;7.571971218567342e-5
0;3;10.2392645;27;8.142735896399245e-5
0;3;12.287118;28;9.433990635443479e-5
0;3;12.287118;25;7.248410111060366e-5
0;3;14.33497;32;7.483491208404303e-5
0;3;14.33497;27;7.991533493623137e-5
0;3;10.2392645;29;9.701358067104593e-5
0;3;10.2392645;26;9.801093256101012e-5
0;3;12.287118;28;7.34357163310051e-5
0;3;12.287118;25;7.185972935985774e-5
0;3;14.33497;30;8.760140190133825e-5
0;3;14.33497;27;7.993784674908966e-5
0;3;10.2392645;32;6.877659325255081e-5
0;3;10.2392645;27;7.491253199987113e-5
