Cycle;FreqIndex;Omega;Iterations;Error
0;3;12.127545;26;9.159369074041024e-5
0;3;13.47505;20;9.439116547582671e-5
0;3;13.47505;20;7.11069515091367e-5
0;3;10.78004;32;9.516771388007328e-5
0;3;10.78004;29;9.473538375459611e-5
0;3;12.127545;28;6.10369024798274e-5
0;3;12.127545;26;9.341764234704897e-5
0;3;13.47505;20;7.669236947549507e-5
0;3;13.47505;20;5.903519922867417e-5
0;3;10.78004;29;9.108745871344581e-5
0;3;10.78004;29;8.900515967980027e-5
0;3;12.127545;26;7.649078906979412e-5
0;3;12.127545;26;6.869491335237399e-5
0;3;13.47505;19;6.915993435541168e-5
0;3;13.47505;19;8.734536822885275e-5
0;3;10.78004;32;8.122463623294607e-5
0;3;10.78004;30;8.623495523352176e-5
0;3;12.127545;28;6.484192272182554e-5
0;3;12.127545;27;8.410061855101958e-5
0;3;13.47505;20;6.983285857131705e-5
0;3;13.47505;20;7.258937694132328e-5
0;3;10.78004;32;8.174856338882819e-5
0;3;10.78004;29;9.676408808445558e-5
0;3;12.127545;26;9.613172733224928e-5
0;3;12.127545;26;9.03989202925004e-5
0;3;13.47505;20;6.457153358496726e-5
0;3;13.47505;20;6.056123675080016e-5
0;3;10.78004;28;7.181445107562467e-5
0;3;12.127545;23;9.980970935430378e-5
0;3;13.47505;18;9.126562508754432e-5
0;4;10.78004;28;7.070045830914751e-5
0;4;10.78004;29;9.657638292992488e-5
0;4;12.127545;24;9.362014679936692e-5
0;4;12.127545;26;9.768494055606425e-5
0;4;13.47505;18;9.317268995800987e-5
0;4;13.47505;20;8.616604463895783e-5
0;4;28.297606;24;7.230872142827138e-5
0;4;28.297606;27;8.472242916468531e-5
