Cycle;FreqIndex;Omega;Iterations;Error
0;2;12.127545;27;7.005459337960929e-5
0;2;12.127545;24;7.190812175394967e-5
0;2;10.78004;27;8.80725056049414e-5
0;2;10.78004;25;7.170520257204771e-5
0;2;12.127545;27;6.88109066686593e-5
0;2;12.127545;24;7.264964369824156e-5
0;2;10.78004;27;7.967140845721588e-5
0;2;10.78004;25;7.266198372235522e-5
0;2;12.127545;26;9.620979108149186e-5
0;2;12.127545;24;7.995801570359617e-5
0;2;10.78004;27;7.638691022293642e-5
0;2;10.78004;25;8.27158146421425e-5
0;2;12.127545;26;7.114779873518273e-5
0;2;12.127545;23;8.415098272962496e-5
0;2;10.78004;28;7.38166636438109e-5
0;2;10.78004;25;8.054934005485848e-5
0;2;12.127545;27;6.928213406354189e-5
0;2;12.127545;23;9.257824422093108e-5
0;2;10.78004;22;8.626934140920639e-5
0;2;12.127545;20;9.007810149341822e-5
0;3;10.78004;23;7.897058094386011e-5
0;3;10.78004;25;8.712297858437523e-5
0;3;12.127545;20;8.065488509600982e-5
0;3;12.127545;22;9.971026884159073e-5
0;3;13.47505;18;7.530697621405125e-5
0;3;13.47505;19;9.805790614336729e-5
0;3;10.78004;28;8.861850074026734e-5
0;3;10.78004;25;9.908665379043669e-5
0;3;12.127545;27;8.26793402666226e-5
0;3;12.127545;23;7.924324745545164e-5
0;3;13.47505;25;5.683544441126287e-5
0;3;13.47505;19;8.039102249313146e-5
0;3;10.78004;28;8.41256114654243e-5
0;3;10.78004;25;9.193822916131467e-5
0;3;12.127545;27;7.588700827909634e-5
0;3;12.127545;23;8.520481787854806e-5
0;3;13.47505;24;9.584798681316897e-5
0;3;13.47505;20;6.567471427842975e-5
0;3;10.78004;28;7.492891745641828e-5
0;3;10.78004;25;9.071973181562498e-5
0;3;12.127545;27;8.655235433252528e-5
0;3;12.127545;24;6.914654659340158e-5
0;3;13.47505;24;7.232430652948096e-5
0;3;13.47505;19;8.891262405086309e-5
0;3;10.78004;28;7.367681973846629e-5
0;3;10.78004;25;8.616068953415379e-5
0;3;12.127545;27;7.314741378650069e-5
0;3;12.127545;24;6.756312359357253e-5
0;3;13.47505;24;9.661874355515465e-5
0;3;13.47505;20;6.895553087815642e-5
0;3;10.78004;28;7.219432154670358e-5
0;3;10.78004;25;8.128274930641055e-5
0;3;12.127545;27;9.098033478949219e-5
0;3;12.127545;24;7.433594146277755e-5
0;3;13.47505;24;9.878799028228968e-5
0;3;13.47505;20;8.664711640449241e-5
0;3;10.78004;28;8.815989713184536e-5
0;3;10.78004;26;6.384141306625679e-5
0;3;12.127545;27;9.273809700971469e-5
0;3;12.127545;23;9.505114576313645e-5
0;3;13.47505;24;8.188614447135478e-5
0;3;13.47505;19;8.550510392524302e-5
0;3;10.78004;27;8.304309449158609e-5
0;3;10.78004;26;6.427174230339006e-5
0;3;12.127545;26;7.697399269090965e-5
0;3;12.127545;23;9.52706832322292e-5
0;3;13.47505;23;9.899320866679773e-5
0;3;13.47505;19;9.90359258139506e-5
0;3;10.78004;24;7.079856004565954e-5
0;3;12.127545;22;7.199200626928359e-5
0;3;13.47505;19;7.85660813562572e-5
0;4;10.78004;24;7.275402458617464e-5
0;4;10.78004;26;7.344666664721444e-5
0;4;12.127545;22;7.446321251336485e-5
0;4;12.127545;24;6.952212424948812e-5
0;4;13.47505;19;7.940736395539716e-5
0;4;13.47505;20;9.902224701363593e-5
0;4;28.297606;33;7.833301060600206e-5
0;4;28.297606;35;9.382863936480135e-5
0;4;10.78004;30;7.101164374034852e-5
0;4;10.78004;26;9.478206629864872e-5
0;4;12.127545;28;8.861635433277115e-5
0;4;12.127545;25;6.609428965020925e-5
0;4;13.47505;26;7.568917499156669e-5
0;4;13.47505;22;9.087803482543677e-5
0;4;28.297606;42;9.218057675752789e-5
0;4;28.297606;36;9.607758693164214e-5
0;4;10.78004;29;9.111059625865892e-5
0;4;10.78004;26;9.65609578997828e-5
0;4;12.127545;27;9.356514783576131e-5
0;4;12.127545;24;9.319966920884326e-5
0;4;13.47505;26;7.030267443042248e-5
0;4;13.47505;22;9.183532529277727e-5
0;4;28.297606;43;8.68663628352806e-5
0;4;28.297606;38;8.33983940538019e-5
0;4;10.78004;28;9.532451076665893e-5
0;4;10.78004;26;9.421312279300764e-5
0;4;12.127545;26;9.229504212271422e-5
0;4;12.127545;24;8.248955418821424e-5
0;4;13.47505;25;8.477528899675235e-5
0;4;13.47505;22;8.844166586641222e-5
0;4;28.297606;40;7.975969492690638e-5
0;4;28.297606;36;9.93965077213943e-5
